index,Geography,Product,Custom Segment Value,Custom Sub Segment Value,Custom Parent Value,Custom Major Brand Value,Custom Brand Value,Dollar Sales,Dollar Sales Year Ago,Dollar Sales Change vs YA,Dollar Sales % Change vs YA,Unit Sales,Unit Sales Year Ago,Unit Sales Change vs YA,Unit Sales % Change vs YA,ACV Weighted Distribution,ACV Weighted Distribution Year Ago,ACV Weighted Distribution Change vs YA
3580,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 5 CT - 17571207,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,11211.04179,12715.34707,-1504.305278,-0.11830627,11895.10067,12056.98415,-161.8834846,-0.013426532,0.417792737,0.435048249,-0.017255512
3581,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 6 CT - 17573717,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,12997.48396,15828.27136,-2830.787402,-0.17884375,13714.61105,15015.31737,-1300.706321,-0.086625297,0.414655425,0.435048249,-0.020392825
3586,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 1299337713,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,29.009238,98.97310078,-69.96386277,-0.706897755,16.47393119,56.24073315,-39.76680195,-0.707081856,0.00773658,0.028551838,-0.020815259
3587,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 1299359688,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,19.15383667,118.3922109,-99.23837422,-0.838217088,11.35090113,72.30770969,-60.95680857,-0.84301949,0.013070625,0.041369879,-0.028299253
3588,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 1299381574,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,9.714970943,46.09243682,-36.37746588,-0.789228524,4.881894946,25.29555321,-20.41365826,-0.807005804,0.005448312,0.029654209,-0.024205897
3591,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 18280437,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,566.0349128,490.2430037,75.79190912,0.154600695,285.1825163,284.9248096,0.257706761,0.000904,0.039819819,0.042553213,-0.002733395
3593,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 19541409,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,3.964755063,0,3.964755063,0,2.097754002,0,2.097754002,0,0.001512464,0,0.001512464
3595,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 197425678,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,6722.297943,6557.798253,164.4996897,0.025084591,4312.483688,4340.189306,-27.70561755,-0.006383504,0.085026429,0.087105771,-0.002079342
3596,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 198203903,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,4.750018775,0,4.750018775,0,4.00001502,0,4.00001502,0,0.000272,0,0.000272
3601,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 289486434,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,2356.76826,183504.6009,-181147.8326,-0.987156898,1330.183163,81058.72984,-79728.54668,-0.983589884,0.66782927,3.306829737,-2.639000467
3602,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 289496064,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,7915.962993,116903.8976,-108987.9346,-0.932286578,4453.997629,61857.30236,-57403.30473,-0.927995605,1.681382268,3.295662875,-1.614280607
3603,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 289496069,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,5426.675533,109802.2734,-104375.5978,-0.950577749,2939.196105,48919.28382,-45980.08772,-0.939917434,1.319946011,3.295868449,-1.975922438
3604,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 294574578,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,8023.914826,119888.2029,-111864.288,-0.93307169,4448.417333,63346.78978,-58898.37245,-0.929776752,1.733519034,3.295551373,-1.562032339
3605,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 302167232,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,189795.5575,216491.6622,-26696.10465,-0.123312392,90859.92956,103628.6422,-12768.71266,-0.123216057,1.432369763,1.424300199,0.008069564
3606,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 302167233,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,207375.7152,210083.1384,-2707.423206,-0.012887389,99270.8618,100602.1433,-1331.28152,-0.013233133,1.429892572,1.423394211,0.006498362
3613,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 440851195,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,598.3731907,659.8156529,-61.44246225,-0.09312065,411.0119247,467.674943,-56.66301823,-0.121158978,0.02357267,0.025966509,-0.002393839
3614,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 440851201,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,529.8257711,431.0732721,98.75249899,0.229085182,451.4085991,340.2293484,111.1792507,0.326777367,0.02357267,0.025966509,-0.002393839
3615,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 444792278,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,404.1459669,379.0814841,25.06448275,0.066118984,420.8763196,397.6004081,23.27591157,0.058540965,0.02357267,0.025966509,-0.002393839
3616,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 466770283,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,0,19.79577528,-19.79577528,-1,0,37.08394158,-37.08394158,-1,0,0.004853737,-0.004853737
3620,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 469162369,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,3.498037798,0,3.498037798,0,1.139425993,0,1.139425993,0,0.001152951,0,0.001152951
3621,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 489174390,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,96857.99748,89632.95746,7225.04002,0.080606958,53092.23075,50173.24417,2918.986581,0.058178151,0.845059491,0.875027519,-0.029968029
3623,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 490444287,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,23934.64544,31166.42848,-7231.783035,-0.232037593,6571.200576,8641.172591,-2069.972015,-0.239547584,0.360982531,0.422566869,-0.061584339
3624,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 491623973,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,0,2.909061911,-2.909061911,-1,0,3.378623962,-3.378623962,-1,0,0.004686003,-0.004686003
3625,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 492095956,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,78994.03803,74564.19509,4429.842936,0.059409787,43281.72955,42315.37565,966.3539056,0.022836945,0.798104791,0.826476812,-0.028372021
3628,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 573257374,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,93641.48395,6.371344763,93635.11261,14696.28722,47666.2221,3.000614047,47663.22148,15884.48922,1.999011265,0.003547689,1.995463576
3629,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 576979868,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,0,1.213178444,-1.213178444,-1,0,2.021964073,-2.021964073,-1,0,0.000453,-0.000453
3632,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 645238761,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,146167.77,37463.35098,108704.419,2.901620281,65778.67631,16787.27572,48991.40059,2.91836516,3.111550866,2.290149231,0.821401635
3633,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 645238762,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,129518.6227,15929.69887,113588.9238,7.130638486,66906.98665,8535.952818,58371.03384,6.838256383,3.141848306,1.858082934,1.283765372
3634,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 649231760,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,139527.6066,34473.27391,105054.3327,3.047413861,72290.92956,17772.04453,54518.88503,3.067676593,3.014590279,2.282175126,0.732415153
3635,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 649231761,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,117731.0367,13760.12035,103970.9163,7.555959807,60783.32264,7309.004572,53474.31807,7.316224466,3.06426278,1.757128547,1.307134233
3637,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 665885933,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,113167.4277,20015.59234,93151.83539,4.653963461,58507.4776,10453.57197,48053.90563,4.596888584,3.138961797,2.279756802,0.859204995
3638,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 665885934,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,128518.3751,16705.84764,111812.5275,6.693017311,66354.4842,8898.240803,57456.2434,6.457033999,3.154593341,1.984082214,1.170511128
3645,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 2 CT - 70561487,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,1106458.194,1072912.49,33545.70346,0.03126602,553444.0634,629578.3644,-76134.30103,-0.12092903,1.459767937,1.457007085,0.002760852
3653,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 129597877,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,65.27823893,704.9681451,-639.6899062,-0.907402569,79.22501862,1042.778273,-963.5532547,-0.924025058,0.011911885,0.119795808,-0.107883922
3655,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 131297571,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,16207.04904,12774.37843,3432.670605,0.268715274,13670.05353,11347.35914,2322.69439,0.204690304,0.607435003,0.607320823,0.000114
3657,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 24118609,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,0,2.250294828,-2.250294828,-1,0,1.071568966,-1.071568966,-1,0,0.001953042,-0.001953042
3658,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 278361726,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,0.303731791,0,0.303731791,0,1.047351003,0,1.047351003,0,0.000895,0,0.000895
3667,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 419066418,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,13128.24778,92893.82467,-79765.5769,-0.858674699,5915.364549,33411.64518,-27496.28063,-0.822955005,0.802806399,3.001685074,-2.198878675
3668,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 43217692,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,4.344092449,6.353377632,-2.009285183,-0.316254644,2.288196921,5.334794164,-3.046597242,-0.571080561,0.004519737,0.003376921,0.001142815
3673,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 6430587,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,86.24408532,214757.3194,-214671.0753,-0.999598411,108.6098152,162730.4719,-162621.8621,-0.999332579,0.069537994,10.13245134,-10.06291334
3675,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 659093367,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,8076.727996,7488.581942,588.1460544,0.078539042,3436.177457,3036.425835,399.7516227,0.131652029,0.342813261,0.26433705,0.078476212
3679,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 3 CT - 710880237,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,235468.2354,0,235468.2354,0,191602.3427,0,191602.3427,0,10.5101287,0,10.5101287
3683,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 4 CT - 289496071,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,215941.8006,252141.5067,-36199.70614,-0.143569009,51365.48299,59708.05657,-8342.573586,-0.139722745,3.090609566,3.163460212,-0.072850646
3689,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 10 CT - 14705422,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,189.7354572,152.6754674,37.0599898,0.242737032,168.6625211,139.7500414,28.91247976,0.206887093,0.023135608,0.021955132,0.001180477
3691,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 10 CT - 197425662,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,4168.560728,8628.655607,-4460.094878,-0.51689337,5343.629502,11301.10059,-5957.471084,-0.527158487,0.134638342,0.162653153,-0.028014811
3697,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 10 CT - 440851190,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,548.9659338,503.4809646,45.48496924,0.090340991,720.823808,670.7751455,50.04866242,0.074613174,0.02357267,0.025966509,-0.002393839
3699,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 10 CT - 72887520,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,333736.2555,347765.9908,-14029.73528,-0.040342459,290918.9132,317454.3634,-26535.4502,-0.083588236,1.458671145,1.456554564,0.002116581
3702,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 6 CT - 669220664,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,0.990060425,9.763820975,-8.77376055,-0.89859908,1.000061035,17.69044614,-16.6903851,-0.943468863,0.001212413,0.018979826,-0.017767414
3703,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 6 CT - 89716750,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,12128.02773,9079.111106,3048.916622,0.335816644,9739.729251,7841.940174,1897.789077,0.242005044,0.193153399,0.191636601,0.001516799
3707,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 9 CT - 676457059,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,0.19903465,5.059964583,-4.860929933,-0.960664814,3.317244172,14.36149693,-11.04425275,-0.769018217,0.001178237,0.012743581,-0.011565344
3708,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 11 CT - 302167234,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,122336.7832,120009.1736,2327.609566,0.019395264,123639.4315,121325.4582,2313.973316,0.019072447,1.416489626,1.423614825,-0.007125198
3712,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 25 CT - 751443664,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,383482.3555,2.571836343,383479.7836,149107.3819,144370.6562,1.032866001,144369.6233,139775.7532,8.237796818,0.000599,8.237197628
3715,Total US - Multi Outlet,NOBRAND IMPLEMENTS BOARDS/FILES 1 CT - 1182217023,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,NOBRAND,58.5753404,161.6647856,-103.0894452,-0.637674091,38.02181721,160.4844419,-122.4626247,-0.763080977,0.022507702,0.071379252,-0.04887155
3716,Total US - Multi Outlet,NOBRAND IMPLEMENTS BOARDS/FILES 1 CT - 7160320087,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,NOBRAND,17.11476876,97430.36374,-97413.24897,-0.999824338,11.010625,47913.26099,-47902.25036,-0.999770197,0.110588805,18.03643713,-17.92584833
3717,Total US - Multi Outlet,NOBRAND IMPLEMENTS BOARDS/FILES 1 CT - 7160320088,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,NOBRAND,34.04992555,89762.27233,-89728.2224,-0.999620666,20.01124096,44110.16276,-44090.15152,-0.999546335,0.164276132,18.08254806,-17.91827193
3718,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 10675787,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,39416.74546,43248.18289,-3831.437431,-0.088591871,13044.84318,14122.51066,-1077.667488,-0.076308492,0.429589272,0.439428978,-0.009839706
3720,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 13511947,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,5950.899341,4913.625621,1037.27372,0.211101496,8734.653819,7462.841918,1271.811901,0.170419247,0.151034552,0.149798044,0.001236508
3721,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 14444222,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,8.126023992,10.98593297,-2.859908975,-0.260324634,5.045152068,8.046911955,-3.001759887,-0.373032525,0.005335515,0.008324694,-0.002989179
3723,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 14506956,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,33271.76454,32923.52651,348.2380321,0.010577179,6094.972663,5993.468395,101.5042677,0.016935814,0.424286514,0.413724981,0.010561533
3724,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 15431915,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,6739.169139,14343.92208,-7604.752936,-0.530172494,2185.763055,1658.241352,527.5217031,0.318121185,0.424794298,0.430328695,-0.005534397
3725,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 15432391,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,12217.55186,17621.50129,-5403.949433,-0.306667936,2864.651405,2627.391353,237.260052,0.090302517,0.426330835,0.433724425,-0.00739359
3726,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 15435945,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,3.381184607,1.190015463,2.191169144,1.841294683,2.000700951,1.000012994,1.000687957,1.000674954,0.00318628,0.001754598,0.001431682
3727,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 1710520857,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,17461.33107,39515.28974,-22053.95868,-0.558112033,9977.088709,21807.34179,-11830.25308,-0.54248946,2.028058968,2.368636279,-0.340577311
3728,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 17185725,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,162930.04,170469.5739,-7539.533886,-0.044228033,142214.1558,149519.9443,-7305.788519,-0.048861632,2.706682251,2.775438023,-0.068755771
3730,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 195921536,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,1.001031041,27.07014394,-26.0691129,-0.963020845,1.001031041,27.07014394,-26.0691129,-0.963020845,0.000222,0.003332348,-0.00311058
3732,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 214513936,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,148.6364524,663.1685964,-514.532144,-0.775869284,158.7409435,703.2054368,-544.4644932,-0.774260927,0.015990626,0.068089288,-0.052098662
3733,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 215298517,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,113.3777518,403.7824388,-290.4046871,-0.719210791,103.6516311,417.3216019,-313.6699708,-0.75162649,0.011900598,0.045499212,-0.033598615
3736,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 24039491,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,54872.04372,60055.41236,-5183.368642,-0.086309767,27620.64021,31689.60751,-4068.967307,-0.128400685,0.4329907,0.439428978,-0.006438278
3747,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 28240665,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,2.043895072,0.103565705,1.940329367,18.73524996,2.033496022,1.035657048,0.997838974,0.963483979,0.001864058,0.000829,0.001035107
3748,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 28317867,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,0,0.707361767,-0.707361767,-1,0,1.025161982,-1.025161982,-1,0,0.000952,-0.000952
3749,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 28870748,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,0,2.051162682,-2.051162682,-1,0,1.030735016,-1.030735016,-1,0,0.001475891,-0.001475891
3751,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 314423327,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,132564.0725,149795.2466,-17231.17405,-0.115031514,19389.00023,22713.46483,-3324.464603,-0.146365366,2.069108836,2.388383751,-0.319274914
3752,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 314423741,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,47740.22023,78276.83997,-30536.61974,-0.390110533,34183.57813,55043.27716,-20859.69903,-0.37896906,2.090421675,2.40169252,-0.311270844
3755,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 33536650,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,350.4503184,152.3664026,198.0839158,1.30004983,176.1056876,76.56603146,99.53965616,1.30004983,0.003489692,0.003570043,-8.04E-05
3756,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 35274145,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,1.706420097,1.516635283,0.189784814,0.125135434,1.009716034,1.017876029,-0.008159995,-0.008016689,0.001680726,0.001330197,0.000351
3757,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 35570468,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,0,75.36529303,-75.36529303,-1,0,19.88530159,-19.88530159,-1,0,0.003783827,-0.003783827
3758,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 3567468,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,7.64694826,13.67911692,-6.032168661,-0.440976468,8.195739031,9.011545897,-0.815806866,-0.09052907,0.005224255,0.012932347,-0.007708092
3759,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 3569063,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,14.71220418,4.1442,10.56800418,2.550070986,10.10273504,4.01,6.092735043,1.519385298,0.009366806,0.005344291,0.004022515
3761,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 3573150,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,1.691100193,1.86,-0.168899807,-0.090806348,1.000651002,2,-0.999348998,-0.499674499,0.000406,0.00225835,-0.001852733
3762,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 3576482,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,6.019970577,15.88724785,-9.867277276,-0.621081597,5.014628887,16.62550716,-11.61087828,-0.698377389,0.005733529,0.011127724,-0.005394195
3765,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 3586008,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,2.260217898,0,2.260217898,0,2.026656985,0,2.026656985,0,0.0003,0,0.0003
3767,Total US - Multi Outlet,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 423339250,HAND,ABRASIVES,PACIFIC WORLD CORP,PRIVATE LABEL PWC,PRIVATE LABEL,29523.21468,40775.44306,-11252.22838,-0.275956005,4138.253613,4409.425724,-271.1721112,-0.061498283,1.777445492,1.898130462,-0.12068497
